tipo,nome,logradouro,bairro,municipio,estado,m²,quartos,banheiros,vagas,preco,preco do m²,Anunciante,latitude,longitude
Casa,Parque Avenida,"Rua Pioneiro Mário Pedreti Tílio, 166",Parque Avenida,Maringa,PR,164.0,3,0,4,650000.0,3963.41,La Bela Vista Imóveis,-23.3908326,-51.9240579
Casa,Jardim Licce,"Rua Nestor Narcizo de Souza, 131",Jardim Licce,Maringa,PR,163.73,4,0,2,650000.0,3969.95,Kakogawa Imóveis,-23.3830489,-51.9215162
Casa,Jardim Paulista III,"Rua Ana Coronado Marquioto, 503",Jardim Paulista III,Maringa,PR,161.13,4,0,2,650000.0,4034.01,Benites & Gonzaga Imoveis,-23.4051606,-51.8711523
Casa,Jardim Monte Carlo,"Rua Pioneiro Marcelino Leonardo, 589",Jardim Monte Carlo,Maringa,PR,160.0,4,0,2,650000.0,4062.5,Nardo Imóveis,-23.4098707,-51.9600341
Casa,Jardim Novo Oásis,"Rua Cuba, 1482",Jardim Novo Oásis,Maringa,PR,159.0,3,2,2,650000.0,4088.05,Imobiliária Silvio Iwata,-23.4077974,-51.8949461
Casa,Parque Residencial Tuiuti,"Rua Cuba, 1482",Parque Residencial Tuiuti,Maringa,PR,159.0,2,0,2,650000.0,4088.05,Ingamax Imoveis,-23.4029289,-51.8916744
Casa,Vila Santo Antônio,"Rua Marechal Cândido Rondon, 443",Vila Santo Antônio,Maringa,PR,158.0,3,0,2,650000.0,4113.92,Lélo Imóveis,-23.4093773,-51.9280524
Casa,Conjunto Residencial Ney Braga,"Avenida Alziro Zarur, 1212",Conjunto Residencial Ney Braga,Maringa,PR,154.0,3,0,2,650000.0,4220.78,Medeiros Imobiliária,-23.3983734,-51.9671999
Apartamento,Icaro,"Rua São João, 250",Zona 07,Maringa,PR,150.0,4,0,1,650000.0,4333.33,Beltrame Imóveis,-23.4109197,-51.934147
Apartamento,Icaro,"Rua Sao Joao, 250",Zona 07,Maringa,PR,149.36,4,0,1,650000.0,4351.9,Massaru Imoveis,-23.4109197,-51.934147
Apartamento,Residencial Ícaro,"Rua São João, 250",Zona 07,Maringa,PR,149.32,3,0,1,650000.0,4353.07,Imobiliária Paiaguás,-23.4109197,-51.934147
Casa,Jardim Paris,"Avenida Pioneiro Antônio Franco de Morais, 1459",Jardim Paris,Maringa,PR,149.32,3,0,1,650000.0,4353.07,Imobiliária Paiaguás,-23.384998,-51.9557759
Casa,Portal das Torres,"Rua Pioneiro Mário Manganoti, 417",Portal das Torres,Maringa,PR,149.0,2,0,4,650000.0,4362.42,Massaru Imóveis,-23.3696156,-51.9295437
Casa,Jardim Imperial,"Rua Pioneiro Adolfo Purpur, 354 - B",Jardim Imperial,Maringa,PR,148.0,3,0,2,650000.0,4391.89,Pedro Granado Imóveis,-23.3942219,-51.931793
Casa,Parque Residencial Patrícia,"Rua Alexandra, 1023",Parque Residencial Patrícia,Maringa,PR,147.0,3,0,2,650000.0,4421.77,Pedro Granado Imóveis,-23.4120498,-51.9012984
Casa,Parque Residencial Quebec,"Rua Palmital, 657",Parque Residencial Quebec,Maringa,PR,146.99,3,0,3,650000.0,4422.07,Imobiliária Silvio Iwata,-23.3897137,-51.940976
Casa,Zona 06,"Rua Rui Barbosa, 2081",Zona 06,Maringa,PR,141.05,3,0,2,650000.0,4608.29,Imobiliária Morada do Sol,-23.4180645,-51.957958
Casa,Jardim Munique,"Rua Vicente Rodrigues da Silva, 538",Jardim Munique,Maringa,PR,141.0,3,0,2,650000.0,4609.93,Dubai Imóveis,-23.3747307,-51.9638047
Casa,Jardim dos Pássaros,"Rua das Pombas, 466",Jardim dos Pássaros,Maringa,PR,140.0,2,0,2,650000.0,4642.86,Imobiliária Morada do Sol,-23.4010482,-51.9765311
Casa,Bom Jardim,"Rua Pioneiro Joaquim Gomes Filho, 134",Bom Jardim,Maringa,PR,140.0,3,0,2,650000.0,4642.86,Massaru Imóveis,-23.4103178,-51.8854952
Apartamento,Ilha do Mel,"Rua José Clemente, 45",Zona 07,Maringa,PR,140.0,3,0,1,650000.0,4642.86,Helaino Imoveis,-23.4148555,-51.941411
Casa,Jardim Oriental,"Rua Francisco Jorge Ribeiro, 323",Jardim Oriental,Maringa,PR,140.0,3,0,2,650000.0,4642.86,Amarildo Neves de Lara,-23.3658716,-51.9425709
Casa,Jardim Espanha,"Rua João Florentino, 500",Jardim Espanha,Maringa,PR,140.0,3,0,2,650000.0,4642.86,Moraes e Moraes Negócios imobiliários,-23.4591309,-51.9682904
Casa,Jardim Alvorada,"Rua Maranhão, 248",Jardim Alvorada,Maringa,PR,140.0,3,0,2,650000.0,4642.86,MZ & Associados,-23.397865,-51.9231787
Casa,Jardim Espanha,"Rua João Florentino, 568",Jardim Espanha,Maringa,PR,140.0,3,0,2,650000.0,4642.86,Toro Imóveis,-23.4591309,-51.9682904
Casa,Jardim Espanha,"Rua João Florentino, 568",Jardim Espanha,Maringa,PR,140.0,3,0,2,650000.0,4642.86,Massaru Imóveis,-23.4591309,-51.9682904
Casa,Jardim Espanha,"Rua João Florentino, 560",Jardim Espanha,Maringa,PR,140.0,3,0,2,650000.0,4642.86,MZ & Associados,-23.4591309,-51.9682904
Casa,Jardim Oriental,"Rua Francisco Jorge Ribeiro, 323",Jardim Oriental,Maringa,PR,139.0,3,0,2,650000.0,4676.26,Massaru Imóveis,-23.3658716,-51.9425709
Casa,Bom Jardim,"Rua Pioneiro Santo Aliberti, 66",Bom Jardim,Maringa,PR,138.0,3,0,2,650000.0,4710.14,Rodrigo Real Beraldo Corretor de Imóveis,-23.4106964,-51.8866209
Casa,Bom Jardim,"Rua Alvarinda Ferreira Jorge, 150",Bom Jardim,Maringa,PR,138.0,3,0,3,650000.0,4710.14,Imobiliária Sandri,-23.412478,-51.8844462
Casa,Jardim Espanha,"Rua José Miranda Ferraz, 153",Jardim Espanha,Maringa,PR,136.0,3,0,1,650000.0,4779.41,Soma Soluções Imobiliárias,-23.4617288,-51.9655329
Casa,Zona 07,"Rua Alba Guimarães, 472",Zona 07,Maringa,PR,136.0,3,0,2,650000.0,4779.41,Lélo Imóveis,-23.4162454,-51.9526142
Apartamento,La Palma,"Rua Campos Sales, 133",Zona 07,Maringa,PR,135.0,3,0,2,650000.0,4814.81,Amarildo Neves de Lara,-23.414085,-51.9414744
Casa,Jardim Espanha,"Rua Tião Carreiro, 168",Jardim Espanha,Maringa,PR,135.0,3,0,3,650000.0,4814.81,Euclides Guimarães Corretor de Imóveis,-23.4592149,-51.9631439
Apartamento,Portal de Rochdalle,"Avenida Carmen Miranda, 3439",Conjunto Residencial Cidade Alta,Maringa,PR,134.0,1,0,1,650000.0,4850.75,Dubai Imóveis,-23.4589626,-51.9220182
Casa,Jardim Itália II,"Rua Pioneiro Carlos João Basso, 349",Jardim Itália II,Maringa,PR,130.0,3,0,2,650000.0,5000.0,Mendes & Conrado Engenharia e Imobiliária,-23.4544597,-51.9423705
Apartamento,Portal do Sol,"Rua Marechal Floriano Peixoto, 1488",Zona 07,Maringa,PR,127.0,4,0,2,650000.0,5118.11,Imovelcenter,-23.4147216,-51.9314859
Casa,Jardim Três Lagoas,"Rua Pioneiro Olindo Alcini, 2028",Jardim Três Lagoas,Maringa,PR,126.0,3,0,1,650000.0,5158.73,Lélo Imóveis,-23.3898225,-51.9714251
Casa,Parque das Grevíleas,"Rua Tucuruí, 355",Parque das Grevíleas,Maringa,PR,125.0,3,0,2,650000.0,5200.0,Jônatas Delgado Imóveis,-23.3851698,-51.9284672
Apartamento,Mário Pagani,"Avenida Xv de Novembro, 297",Zona 01,Maringa,PR,122.94,4,0,1,650000.0,5287.13,Proposta Consultoria de Imóveis,-23.4240692,-51.935332
Apartamento,Central Park,"Avenida Xv de Novembro, 331",Zona 01,Maringa,PR,121.0,3,0,1,650000.0,5371.9,Pedro Granado Imóveis,-23.4240101,-51.9357726
Casa,Jardim Europa,"Rua Antonio Polsaque Filho, 441",Jardim Europa,Maringa,PR,121.0,3,0,2,650000.0,5371.9,Salva Fujii Imoveis,-23.4641863,-51.9653314
Casa,Jardim Universo,"Rua Tupã, 1153",Jardim Universo,Maringa,PR,120.0,3,0,3,650000.0,5416.67,Seb Imóveis,-23.4525689,-51.9479535
Casa,Jardim Itália II,"Rua Pioneiro Lázaro Claro da Silva, 1326",Jardim Itália II,Maringa,PR,120.0,3,0,3,650000.0,5416.67,Pedro Granado Imóveis,-23.4539143,-51.9407182
Casa,Jardim Alvorada,"Avenida Doutor Alexandre Rasgulaeff, 157",Jardim Alvorada,Maringa,PR,119.5,3,0,2,650000.0,5439.33,Sampaio Corretor de Imóveis,-23.4002351,-51.9236135
Casa,Vila Morangueira,"Rua Manágua, 04",Vila Morangueira,Maringa,PR,118.0,3,0,2,650000.0,5508.47,Sândalo Imóveis,-23.4128436,-51.9096352
Casa,Jardim Aclimação,"Rua Maringá, 704",Jardim Aclimação,Maringa,PR,116.37,3,3,2,650000.0,5585.63,Imobiliária Silvio Iwata,-23.4477047,-51.9155269
Apartamento,Residencial Hercules,"Rua José Clemente, 573",Zona 07,Maringa,PR,116.0,3,0,2,650000.0,5603.45,RS IMÓVEIS,-23.4148555,-51.941411
Casa,Vila Morangueira,"Rua Managua, 04",Vila Morangueira,Maringa,PR,116.0,3,0,2,650000.0,5603.45,Sandalo Imoveis,-23.4128436,-51.9096352
Apartamento,Zona 01 Centro,"Avenida Xv de Novembro, 171",Zona 01,Maringa,PR,114.13,3,0,1,650000.0,5695.26,Imobiliária 2001,-23.4240541,-51.9343053
Casa,Jardim Oriental,"Rua Albertino Bento Ribeiro, 46",Jardim Oriental,Maringa,PR,114.0,3,0,2,650000.0,5701.75,Imobiliária Morada do Sol,-23.36841,-51.9419271
Casa,Conjunto Residencial Cidade Alta,"Rua Dalva de Oliveira, 477",Conjunto Residencial Cidade Alta,Maringa,PR,113.0,3,0,2,650000.0,5752.21,MAGNANI IMOVEIS LTDA,-23.4623863,-51.9184251
Casa,Residencial Ícaro,"Rua Limeira, 739",Residencial Ícaro,Maringa,PR,110.0,3,1,2,650000.0,5909.09,Tiago Harthman Corretor de Imóveis,-23.3752413,-51.9622333
Casa,Vila Morangueira,"Rua Américo Brasiliense, 796",Vila Morangueira,Maringa,PR,110.0,3,0,4,650000.0,5909.09,Donizeti Corretor de Imóveis,-23.4059598,-51.9202267
Casa,Jardim Campos,"Rua Limeira, 756",Jardim Campos,Maringa,PR,110.0,3,0,2,650000.0,5909.09,Inovelli Imóveis,-23.3752295,-51.966905
Apartamento,Bertioga,"Rua Belém, 100",Parque Residencial Cidade Nova,Maringa,PR,109.0,3,0,5,650000.0,5963.3,Imobiliária Morada do Sol,-23.3944577,-51.9311009
Casa,Jardim Paulista,"Rua José Granado Parra, 1574",Jardim Paulista,Maringa,PR,108.19,3,0,3,650000.0,6007.95,Claudio Turkowski Corretor de Imóveis,-23.4056749,-51.8722904
Casa,Jardim Itália II,"Rua Pioneiro Marcelino Girotto, 334",Jardim Itália II,Maringa,PR,108.0,3,0,3,650000.0,6018.52,Imobiliária Santa Catarina,-23.4529465,-51.9389234
Casa,Residencial Moreschi,"Rua Argentino Moreschi, 99",Residencial Moreschi,Maringa,PR,105.0,3,0,2,650000.0,6190.48,Imobiliária Alte,-23.4025612,-51.9514468
Casa,Residencial Moreschi,"Rua Argentino Moreschi, 93",Residencial Moreschi,Maringa,PR,105.0,3,0,2,650000.0,6190.48,Pedro Granado Imóveis,-23.4025612,-51.9514468
Casa,Jardim Paris III,"Rua Pioneiro Antônio Clareth Guimarães, 321",Jardim Paris III,Maringa,PR,105.0,2,0,1,650000.0,6190.48,Toro Imóveis,-23.3855669,-51.9578863
Casa,Residencial Moreschi,"Rua Argentino Moreschi, 93",Residencial Moreschi,Maringa,PR,105.0,3,0,2,650000.0,6190.48,Shimizu Imoveis,-23.4025612,-51.9514468
Casa,Jardim Império do Sol,"Rua Pioneira Norvina Maria Gonçalves, 124",Jardim Império do Sol,Maringa,PR,104.84,3,0,1,650000.0,6199.92,Imobiliária Silvio Iwata,-23.3815281,-51.9549103
Casa,Parque Palmeiras,"Rua Jacarandá, 100",Parque Palmeiras,Maringa,PR,103.0,3,0,2,650000.0,6310.68,Casa do Corretor de Maringá,-23.3835632,-51.9369232
Apartamento,das Américas,"Avenida Cerro Azul, 1200",Zona 02,Maringa,PR,101.0,3,0,2,650000.0,6435.64,Pedro Granado Imóveis,-23.4374613,-51.9330743
Casa,Jardim Oriental,"Rua Onofre Manoel, 272",Jardim Oriental,Maringa,PR,100.0,3,0,2,650000.0,6500.0,Lélo Imóveis,-23.3707022,-51.9468644
Casa,Jardim Espanha,"Rua Pedro Cano, 339",Jardim Espanha,Maringa,PR,100.0,3,0,1,650000.0,6500.0,Amarildo Neves de Lara,-23.4597672,-51.96601
Casa,Parque Residencial Patrícia,"Rua Patrícia, 548",Parque Residencial Patrícia,Maringa,PR,100.0,3,0,2,650000.0,6500.0,Ingaville Imóveis,-23.4140604,-51.8998982
Apartamento,Santa Helena,"Rua Piratininga, 914",Zona 01,Maringa,PR,90.0,3,2,2,650000.0,7222.22,Junior Joda Soluções Imobiliárias,-23.4214633,-51.9347263
Apartamento,Residencial Parque Itororo,"Rua Monsenhor Kimura, 537",Vila Cleopatra,Maringa,PR,87.0,3,0,1,650000.0,7471.26,Gargantini Imoveis,-23.4378151,-51.9350331
Casa,Zona 08,"Travessa Japura, 190",Zona 08,Maringa,PR,84.6,2,0,3,650000.0,7683.22,Ingaville Imoveis,-23.4378239,-51.9098933
Apartamento,Santa Catarina,"Avenida Pedro Taques, 173",Zona 07,Maringa,PR,82.0,3,0,2,650000.0,7926.83,Villeman Imóveis,-23.41362,-51.9253812
Apartamento,Infinityn Club Residence,"Rua Rubens Sebastiao Marin, 1076",Parque Industrial,Maringa,PR,79.98,3,0,2,650000.0,8127.03,RS IMOVEIS,-23.4257643,-51.8974523
Apartamento,Real Park,"Avenida Bento Munhoz da Rocha Netto, 421",Zona 07,Maringa,PR,79.75,2,0,1,650000.0,8150.47,Bruno Marinho,-23.4176462,-51.9192089
Casa,Zona 07,"Avenida Bento Munhoz da Rocha Netto, 421",Zona 07,Maringa,PR,79.0,3,0,1,650000.0,8227.85,Marilene Insaurralde,-23.4176462,-51.9192089
Apartamento,Saint Antoine,"Avenida João Paulino Vieira Filho, 896",Zona 01,Maringa,PR,77.0,3,0,1,650000.0,8441.56,Prado Imóveis,-23.4171161,-51.9422859
Apartamento,Saint Antoine,"Rua Vereador Basílio Sautchuk, 896",Zona 01,Maringa,PR,77.0,3,0,1,650000.0,8441.56,Operação Imóveis,-23.4184884,-51.941532
Apartamento,Solar de Algarves,"Rua Pioneiro Romeu Pardini, 161",Galeao,Maringa,PR,77.0,3,0,7,650000.0,8441.56,MURAKAMI IMOVEIS PRIME,-23.4552875,-51.9197148
Casa,Zona 03,"Rua Monte Caceros, 673",Zona 03,Maringa,PR,76.0,2,0,2,650000.0,8552.63,Dubai Imoveis,-23.4290366,-51.9258646
Apartamento,Torre de Viena,"Avenida Advogado Horacio Raccanello Filho, 6240",Zona 07,Maringa,PR,75.71,2,0,2,650000.0,8585.39,Imobiliaria Alte,-23.418021,-51.9432386
Apartamento,Brisas Bella Citta,"Avenida Londrina, 934",Zona 08,Maringa,PR,75.7,2,0,2,650000.0,8586.53,Sirlei Andrade Corretora de Imóveis,-23.4335972,-51.9101972
Casa,Zona 02,"Avenida Itororo, 1388",Zona 02,Maringa,PR,75.0,3,0,1,650000.0,8666.67,MZ & Associados,-23.4263677,-51.9432493
Casa,Zona 02,"Avenida Itororo, 1388",Zona 02,Maringa,PR,75.0,3,0,1,650000.0,8666.67,Auretto Negocios Imobiliarios,-23.4263677,-51.9432493
Apartamento,Phoenix,"Rua Neo Alves Martins, 1000",Zona 01,Maringa,PR,74.0,3,0,2,650000.0,8783.78,Granado Imóveis,-23.4227817,-51.9382446
Apartamento,Mirante do Parque,"Rua Marcilio Dias, 1162",Zona 03,Maringa,PR,74.0,2,0,1,650000.0,8783.78,Haraki Imoveis,-23.4265309,-51.9216837
Apartamento,Vivace Residence Club,"Avenida Itororo, 1388",Zona 02,Maringa,PR,74.0,3,0,2,650000.0,8783.78,Lelo Imoveis,-23.4263677,-51.9432493
Apartamento,Mirante do Parque,"Rua Marcilio Dias, 1162",Zona 03,Maringa,PR,74.0,2,0,1,650000.0,8783.78,Patrimonio Inteligencia Imobiliaria,-23.4265309,-51.9216837
Apartamento,Mirante do Parque,"Rua Marcilio Dias, 1162",Zona 03,Maringa,PR,74.0,2,0,2,650000.0,8783.78,Pedro Granado Imoveis,-23.4265309,-51.9216837
Casa,Zona 03,"Rua Marcilio Dias, 1162",Zona 03,Maringa,PR,74.0,2,0,1,650000.0,8783.78,Cescon Negocios Imobiliarios,-23.4265309,-51.9216837
Apartamento,Solar do Bosque,"Rua Monsenhor Kimura, 445",Vila Cleópatra,Maringa,PR,73.57,3,0,2,650000.0,8835.12,Hayashi Maringá Imóveis,-23.4378151,-51.9350331
Casa,Zona 07,"Avenida Bento Munhoz da Rocha Netto, 534",Zona 07,Maringa,PR,73.0,2,0,2,650000.0,8904.11,Auretto Negócios Imobiliários,-23.4176462,-51.9192089
Apartamento,Sao Gabriel,"Avenida Bento Munhoz da Rocha Netto, 534",Zona 07,Maringa,PR,72.61,2,0,2,650000.0,8951.93,Hayashi Maringa Imoveis,-23.4176462,-51.9192089
Apartamento,Calefi Home Club,"Rua Vasco da Gama, 139",Vila Marumby,Maringa,PR,72.49,2,0,1,650000.0,8966.75,Bruno Marinho,-23.4452497,-51.9279409
Casa,Vila Bosque,"Rua Jaracatia, 302",Vila Bosque,Maringa,PR,72.48,3,0,1,650000.0,8967.99,Imobiliaria Zanoni,-23.4337796,-51.9263509
Apartamento,Torre Horacio Racanello,"Avenida Advogado Horacio Raccanello Filho, 5450",Zona 07,Maringa,PR,72.0,2,0,2,650000.0,9027.78,Amarildo Neves de Lara,-23.418021,-51.9432386
Apartamento,Calefi Home Club,"Rua Vasco da Gama, 139",Vila Marumby,Maringa,PR,72.0,2,0,1,650000.0,9027.78,Bonny Imoveis,-23.4452497,-51.9279409
Apartamento,Torre Horacio Racanello,"Avenida Advogado Horacio Raccanello Filho, 5450",Zona 07,Maringa,PR,72.0,2,0,1,650000.0,9027.78,Imobiliaria Morada do Sol,-23.418021,-51.9432386
Apartamento,Torre Horacio Raccanello,"Avenida Advogado Horacio Raccanello Filho, 5450",Zona 07,Maringa,PR,72.0,1,0,1,650000.0,9027.78,Bruno Marinho,-23.418021,-51.9432386
Apartamento,Sao Miguel,"Avenida Advogado Horacio Raccanello Filho, 5410",Zona 07,Maringa,PR,70.0,2,0,1,650000.0,9285.71,IMOBILIARIA Z3,-23.418021,-51.9432386
Casa,Zona 03,"Rua Marcilio Dias, 1162",Zona 03,Maringa,PR,69.9,2,0,1,650000.0,9299.0,Ingaville Imoveis,-23.4265309,-51.9216837
Casa,Zona 07,"Avenida Advogado Horácio Raccanello Filho, 5415",Zona 07,Maringa,PR,69.0,2,0,1,650000.0,9420.29,Marilene Insaurralde,-23.418021,-51.9432386
Apartamento,Ilios Residence,"Rua Sao Cristovao, 1365",Zona 08,Maringa,PR,68.0,3,0,1,650000.0,9558.82,Innovant Imoveis,-23.4289121,-51.9121224
Apartamento,Ilios Residence,"Rua Sao Cristovao, 1365",Zona 08,Maringa,PR,68.0,3,0,1,650000.0,9558.82,Innovant Imoveis,-23.4289121,-51.9121224
Casa,Vila Marumby,"Rua Moscados, 150",Vila Marumby,Maringa,PR,80.0,3,0,1,650409.0,8130.11,Fujimoveis Empreendimentos Imobiliarios,-23.450006,-51.9260395
Apartamento,Imperium Park Residence,"Rua Moscados, 150",Vila Marumby,Maringa,PR,79.92,2,0,1,650410.0,8138.26,Smart Connections,-23.450006,-51.9260395
Casa,Vila Marumby,"Rua Moscados, 182",Vila Marumby,Maringa,PR,79.0,3,0,1,651000.0,8240.51,Soma Soluções Imobiliárias,-23.450006,-51.9260395
Apartamento,Urban - Yticon,"Rua Moscados, 894",Vila Marumby,Maringa,PR,78.0,2,0,1,653111.0,8373.22,Opção Imóveis,-23.450006,-51.9260395
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,653162.44,11180.46,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Avanti,"Rua Maringa, 182",Jardim Aclimacao,Maringa,PR,65.0,2,0,1,653854.0,10059.29,Imobiliaria Casa Nova,-23.4477047,-51.9155269
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,60.05,2,0,1,653888.88,10889.07,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Atto Sette,"Rua Benjamin Constant, 492",Zona 07,Maringa,PR,66.25,2,0,1,654199.62,9874.71,Bruno Marinho,-23.4167866,-51.9432259
Casa,Jardim Paris,"Rua Pioneiro Aníbal Borin, 491",Jardim Paris,Maringa,PR,160.0,4,0,2,655000.0,4093.75,Prado Imóveis,-23.3826979,-51.9529426
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,656335.75,11234.78,Bruno Marinho,-23.4466202,-51.9262233
Casa,Jardim Munique,"Rua Goro Shima, 558",Jardim Munique,Maringa,PR,140.0,3,0,2,657000.0,4692.86,MAGNANI IMOVEIS LTDA,-23.3714043,-51.9613892
Casa,Jardim Munique,"Rua Goro Shima, 157",Jardim Munique,Maringa,PR,140.0,3,0,2,657000.0,4692.86,Dubai Imóveis,-23.3714043,-51.9613892
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,60.05,2,0,1,657113.12,10942.77,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Green Park,"Rua Itapura, 843",Zona 03,Maringa,PR,63.0,2,0,1,658536.0,10452.95,MAGNANI IMOVEIS LTDA,-23.4315971,-51.9211285
Casa,Jardim Alvorada,"Rua Benedito Montenegro, 858",Jardim Alvorada,Maringa,PR,116.0,3,0,3,659000.0,5681.03,VC Broker,-23.3963641,-51.9090572
Apartamento,Solar dos Algarves,"Rua Pioneiro Romeu Pardini, 161",Galeao,Maringa,PR,78.0,3,0,1,659000.0,8448.72,Conecta Corretores,-23.4552875,-51.9197148
Casa,Zona 07,"Rua Mandaguari, 801",Zona 07,Maringa,PR,60.0,3,0,1,659000.0,10983.33,Lélo Imóveis,-23.4095145,-51.9463481
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,659509.0,11289.1,Bruno Marinho,-23.4466202,-51.9262233
Casa,Parque Residencial Cidade Nova,"Rua Florianópolis, 339",Parque Residencial Cidade Nova,Maringa,PR,198.0,4,0,4,660000.0,3333.33,Venale Imobiliária Boutique,-23.4005894,-51.9298111
Casa,Jardim Alvorada,"Rua Antônio Carlos de Held, 471",Jardim Alvorada,Maringa,PR,189.0,1,0,2,660000.0,3492.06,Innovant Imóveis,-23.3995751,-51.925171
Casa,Bom Jardim,"Rua Antônio Rigoldi, 323",Bom Jardim,Maringa,PR,136.7,3,0,3,660000.0,4828.09,Junior Joda Soluções Imobiliárias,-23.4111871,-51.883055
Casa,Bom Jardim,"Rua Pioneiro Izidoro Pereira da Fonseca, 394",Bom Jardim,Maringa,PR,134.0,3,0,2,660000.0,4925.37,Rodrigo Real Beraldo Corretor de Imóveis,-23.410197,-51.8836075
Casa,Vila Morangueira,"Rua Mário Monteschio, 607",Vila Morangueira,Maringa,PR,125.0,3,0,2,660000.0,5280.0,Pedro Granado Imóveis,-23.4092171,-51.9205694
Casa,Jardim Paris,"Rua Ernesto Volpato, 760",Jardim Paris,Maringa,PR,105.0,3,0,2,660000.0,6285.71,Kakogawa Imóveis,-23.3847759,-51.9519555
Casa,Jardim Império do Sol,"Rua Pioneira Norvina Maria Gonçalves, 307",Jardim Império do Sol,Maringa,PR,104.0,3,0,2,660000.0,6346.15,Haraki Imóveis,-23.3815281,-51.9549103
Apartamento,Residencial Parque Itororo,"Rua Monsenhor Kimura, 537",Vila Cleopatra,Maringa,PR,86.0,3,0,1,660000.0,7674.42,FG4 Imoveis,-23.4378151,-51.9350331
Casa,Vila Bosque,"Rua Jaracatia, 302",Vila Bosque,Maringa,PR,72.0,3,0,1,660000.0,9166.67,Auretto Negocios Imobiliarios,-23.4337796,-51.9263509
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,60.05,2,0,1,660337.31,10996.46,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Calefi Home Club,"Rua Vasco da Gama, 139",Vila Marumby,Maringa,PR,80.53,3,0,2,664000.0,8245.37,Libra Negocios Imobiliarios,-23.4452497,-51.9279409
Apartamento,Calefi Home Club,"Rua Vasco da Gama, 139",Vila Marumby,Maringa,PR,80.0,3,0,2,664500.0,8306.25,Bonny Imoveis,-23.4452497,-51.9279409
Casa,Jardim Pinheiros,"Rua Salgueiro, 369",Jardim Pinheiros,Maringa,PR,163.0,3,0,6,665000.0,4079.75,Pedro Granado Imóveis,-23.4107308,-51.8973722
Casa,Jardim Paulista IV,"Rua João Carneiro Filgueiras, 897",Jardim Paulista IV,Maringa,PR,140.0,3,0,2,665000.0,4750.0,Prado Imóveis,-23.4048113,-51.8706175
Apartamento,Infinity Residence,"Rua Rubens Sebastiao Marin, 1076",Parque Industrial,Maringa,PR,79.0,3,0,2,665000.0,8417.72,MZ & Associados,-23.4257643,-51.8974523
Casa,Vila Bosque,"Rua Jaracatia, 248",Vila Bosque,Maringa,PR,69.0,2,0,2,665000.0,9637.68,Soma Solucoes Imobiliarias,-23.4337796,-51.9263509
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,61.2,2,0,1,665559.62,10875.16,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Urban - Yticon,"Rua Moscados, 894",Vila Marumby,Maringa,PR,78.0,3,0,1,666608.0,8546.26,Opcao Imoveis,-23.450006,-51.9260395
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,61.2,2,0,1,668793.69,10928.0,Bruno Marinho,-23.4466202,-51.9262233
Casa,Jardim Alvorada,"Rua Benedito Montenegro, 848 A",Jardim Alvorada,Maringa,PR,114.0,3,0,3,669000.0,5868.42,MZ & Associados,-23.394638,-51.9140702
Apartamento,Alto Amazonas,"Rua Marechal Floriano Peixoto, 276",Zona 07,Maringa,PR,58.0,2,0,1,669900.0,11550.0,Rodrigo Real Beraldo Corretor de Imóveis,-23.4147216,-51.9314859
Casa,Jardim Oriental,"Rua Professora Maria de Lourdes Antunes Planas, 554",Jardim Oriental,Maringa,PR,167.0,3,0,2,670000.0,4011.98,Soma Soluções Imobiliárias,-23.3695643,-51.9451184
Casa,Parque das Laranjeiras,"Rua Darville Antônio Huergo, 1340",Parque das Laranjeiras,Maringa,PR,155.0,3,0,4,670000.0,4322.58,Lélo Imóveis,-23.3903361,-51.9580257
Apartamento,Itapema,"Rua Santos Dumont, 2173",Zona 01,Maringa,PR,153.0,4,0,1,670000.0,4379.08,Rodrigo Real Beraldo Corretor de Imóveis,-23.4219032,-51.9364069
Casa,Jardim Paulista III,"Rua Ana Coronado Marquioto, 888",Jardim Paulista III,Maringa,PR,140.0,3,0,3,670000.0,4785.71,MZ & Associados,-23.4051606,-51.8711523
Apartamento,Ed. Luiz de Camões,"Rua Luiz de Camões, 130",Zona 01,Maringa,PR,138.42,3,0,2,670000.0,4840.34,RS IMÓVEIS,-23.4243032,-51.9463212
Casa,Jardim Munique,"Rua Pioneiro Jones Sales Pontes, 184",Jardim Munique,Maringa,PR,130.0,3,0,2,670000.0,5153.85,Conecta Corretores,-23.3735737,-51.96464
